date,600000,002142,600036,601998,601169,601166,601009,000001,601398,601988,601818,601328,601939,601288,600015,600016
2011-01-04,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-05,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-06,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-07,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-10,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-11,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-12,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-13,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-14,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-17,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-18,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-19,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-20,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-21,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-24,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-25,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-26,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-27,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-28,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-01-31,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-01,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-09,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-10,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-11,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-14,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-15,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-16,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-17,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-18,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-21,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-22,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-23,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-24,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-25,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-02-28,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-01,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-02,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-03,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-04,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-07,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-08,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-09,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-10,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-11,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-14,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-15,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-16,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-17,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-18,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-21,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-22,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
2011-03-23,7564152.08658,1030038.20548,10446675.7124,10126404.3039,3705268.41603,6785775.26707,1236174.42092,2398264.84932,64268304.7109,49937116.0422,4810669.0,16763923.7147,53284124.7204,34281900.0,2983248.66405,8751556.3389
